88	130	126
12	4	0
6	11	0
6	10	0
9	6	0
8	7	0
5	6	0
4	10	0
11	3	0
3	13	0
5	9	0
5	9	0
16	3	0
6	8	0
17	3	0
4	13	0
6	10	0
7	9	0
3	21	0
6	11	0
4	18	0
3	25	0
25	3	0
4	19	0
5	16	0
3	27	0
4	22	0
10	9	0
3	38	0
38	3	0
3	38	0
39	3	0
3	39	0
40	3	0
10	12	0
6	20	0
7	19	0
36	4	0
9	17	0
7	22	0
39	4	0
39	4	0
9	19	0
12	16	0
34	6	0
30	7	0
7	33	0
29	8	0
6	39	0
10	24	0
6	40	0
6	40	0
32	8	0
24	11	0
19	14	0
27	10	0
15	18	0
7	39	0
7	40	0
38	8	0
23	14	0
40	9	0
14	26	0
32	12	0
12	40	0
38	13	0
33	15	0
28	19	0
32	17	0
17	33	0
33	18	0
19	40	0
40	21	0
33	27	0
31	29	0
29	32	0
7	33	0
29	8	0
6	39	0
10	24	0
6	40	0
6	40	0
38	36	0
40	35	0
5	9	0
16	3	0
6	8	0
17	3	0
4	13	0
